Country,Rank,Index,Name Group,Localized Name,Romanized Name,Count,Percent
FO,6,6,FO-6,Poulsen,Poulsen,1257,
FO,7,7,FO-7,Johannesen,Johannesen,973,
FO,8,8,FO-8,Thomsen,Thomsen,719,
FO,9,9,FO-9,Nielsen,Nielsen,647,
FO,10,10,FO-10,Rasmussen,Rasmussen,539,
FO,11,11,FO-11,Djurhuus,Djurhuus,537,
FO,12,12,FO-12,Johansen,Johansen,535,
FO,13,13,FO-13,Simonsen,Simonsen,526,
FO,14,14,FO-14,Danielsen,Danielsen,524,
FO,15,15,FO-15,Jensen,Jensen,492,
FO,16,16,FO-16,Mortensen,Mortensen,471,
FO,17,17,FO-17,Højgaard,Højgaard,462,
FO,18,18,FO-18,Mikkelsen,Mikkelsen,432,
FO,19,19,FO-19,Sørensen,Sørensen,420,
FO,20,20,FO-20,Dam,Dam,418,
EE,1,1,EE-1,Ivanov,Ivanov,6789,
EE,2,2,EE-2,Tamm,Tamm,5241,
EE,3,3,EE-3,Saar,Saar,4352,
EE,4,4,EE-4,Sepp,Sepp,3624,
EE,5,5,EE-5,Mägi,Mägi,3613,
EE,6,6,EE-6,Smirnov,Smirnov,3402,
EE,7,7,EE-7,Vassiljev,Vassiljev,3153,
EE,8,8,EE-8,Petrov,Petrov,2932,
EE,9,9,EE-9,Kask,Kask,2847,
EE,10,10,EE-10,Kukk,Kukk,2728,
EE,11,11,EE-11,Kuznetsov,Kuznetsov,2339,
EE,12,12,EE-12,Rebane,Rebane,2265,
EE,13,13,EE-13,Karpin,Karpin,2265,
EE,14,14,EE-14,Ilves,Ilves,2165,
EE,15,15,EE-15,Mihhailov,Mihhailov,1968,
EE,16,16,EE-16,Pärn,Pärn,1933,
EE,17,17,EE-17,Pavlov,Pavlov,1927,
EE,18,18,EE-18,Semjonov,Semjonov,1909,
EE,19,19,EE-19,Koppel,Koppel,1882,
EE,20,20,EE-20,Andrejev,Andrejev,1862,
EE,21,21,EE-21,Aleksejev,Aleksejev,1845,
FI,1,1,FI-1,Korhonen,Korhonen,23312,0.0043
FI,2,2,FI-2,Virtanen,Virtanen,23020,0.0042
FI,3,3,FI-3,Mäkinen,Mäkinen,21014,0.0038
FI,4,4,FI-4,Nieminen,Nieminen,20969,0.0038
FI,5,5,FI-5,Mäkelä,Mäkelä,19538,0.0036
FI,6,6,FI-6,Hämäläinen,Hämäläinen,19129,0.0035
FI,7,7,FI-7,Laine,Laine,18752,0.0034
FI,8,8,FI-8,Heikkinen,Heikkinen,17926,0.0033
FI,9,9,FI-9,Koskinen,Koskinen,17737,0.0032
FI,10,10,FI-10,Järvinen,Järvinen,16802,0.0031
FI,11,11,FI-11,Lehtonen,Lehtonen,16649,0.0030
FI,12,12,FI-12,Lehtinen,Lehtinen,15602,0.0029
FI,13,13,FI-13,Saarinen,Saarinen,15295,0.0028
FI,14,14,FI-14,Salminen,Salminen,15087,0.0028
FI,15,15,FI-15,Heinonen,Heinonen,14957,0.0027
FI,16,16,FI-16,Niemi,Niemi,14951,0.0027
FI,17,17,FI-17,Heikkilä,Heikkilä,14558,0.0027
FI,18,18,FI-18,Kinnunen,Kinnunen,14319,0.0026
FI,19,19,FI-19,Salonen,Salonen,14270,0.0026
FI,20,20,FI-20,Turunen,Turunen,13802,0.0025
FI,21,21,FI-21,Salo,Salo,13487,0.0025
FI,22,22,FI-22,Laitinen,Laitinen,13085,0.0024
FI,23,23,FI-23,Tuominen,Tuominen,12852,0.0023
FI,24,24,FI-24,Rantanen,Rantanen,12834,0.0023
FI,25,25,FI-25,Karjalainen,Karjalainen,12830,0.0023
FI,26,26,FI-26,Jokinen,Jokinen,12514,0.0023
FI,27,27,FI-27,Mattila,Mattila,12330,0.0023
FI,28,28,FI-28,Savolainen,Savolainen,11592,0.0021
FI,29,29,FI-29,Lahtinen,Lahtinen,11470,0.0021
FI,30,30,FI-30,Ahonen,Ahonen,11238,0.0021
FR,1,1,FR-1,Martin,Martin,235846,
FR,2,2,FR-2,Bernard,Bernard,105132,
FR,3,3,FR-3,Dubois,Dubois,95998,
FR,4,4,FR-4,Thomas,Thomas,95387,
FR,5,5,FR-5,Robert,Robert,91393,
FR,6,6,FR-6,Richard,Richard,90689,
FR,7,7,FR-7,Petit,Petit,88318,
FR,8,8,FR-8,Durand,Durand,84252,
FR,9,9,FR-9,Leroy,Leroy,78868,
FR,10,10,FR-10,Moreau,Moreau,78177,
FR,11,11,FR-11,Simon,Simon,76655,
FR,12,12,FR-12,Laurent,Laurent,75307,
FR,13,13,FR-13,Lefebvre,Lefebvre,74564,
FR,14,14,FR-14,Michel,Michel,74318,
FR,15,15,FR-15,Garcia,Garcia,68720,
FR,16,16,FR-16,David,David,61762,
FR,17,17,FR-17,Bertrand,Bertrand,59817,
FR,18,18,FR-18,Roux,Roux,59440,
FR,19,19,FR-19,Vincent,Vincent,57351,
FR,20,20,FR-20,Fournier,Fournier,57047,
FR,21,21,FR-21,Morel,Morel,56760,
FR,22,22,FR-22,Girard,Girard,55642,
FR,23,23,FR-23,André,André,55228,
FR,24,24,FR-24,Lefèvre,Lefèvre,53670,
FR,25,25,FR-25,Mercier,Mercier,53622,
FR,26,26,FR-26,Dupont,Dupont,53405,
FR,27,27,FR-27,Lambert,Lambert,51543,
FR,28,28,FR-28,Bonnet,Bonnet,50999,
FR,29,29,FR-29,François,François,50612,
FR,30,30,FR-30,Martinez,Martinez,49762,
DE,1,1,DE-1,Müller,Müller,790400,0.0095
DE,2,2,DE-2,Schmidt,Schmidt,574080,0.0069
DE,3,3,DE-3,Schneider,Schneider,332800,0.0040
DE,4,4,DE-4,Fischer,Fischer,291200,0.0035
DE,5,5,DE-5,Meyer,Meyer,274560,0.0033
DE,6,6,DE-6,Weber,Weber,249600,0.0030
DE,7,7,DE-7,Wagner,Wagner,224640,0.0027
DE,8,8,DE-8,Schulz,Schulz,224640,0.0027
DE,9,9,DE-9,Becker,Becker,224640,0.0027
DE,10,10,DE-10,Hoffmann,Hoffmann,216320,0.0026
GR,,1,GR-1,Σαμαράς,Samaras,,
GR,,2,GR-2,Παπουτσής,Papoutsis,,
GR,,3,GR-3,Κρητικός,Kritikos,,
GR,,4,GR-4,Αϊβαλιώτης,Aivaliotis,,
GR,,5,GR-5,Κοντός,Kontos,,
GR,,6,GR-6,Μυταράς,Mytaras,,
GR,,7,GR-7,Κουφός,Koufos,,
HU,1,1,HU-1,Nagy,Nagy,,
HU,2,2,HU-2,Kovács,Kovács,,
HU,3,3,HU-3,Tóth,Tóth,,
HU,4,4,HU-4,Szabó,Szabó,,
HU,5,5,HU-5,Horváth,Horváth,,
HU,6,6,HU-6,Varga,Varga,,
HU,7,7,HU-7,Kiss,Kiss,,
HU,8,8,HU-8,Molnár,Molnár,,
HU,9,9,HU-9,Németh,Németh,,
HU,10,10,HU-10,Farkas,Farkas,,
HU,11,11,HU-11,Balogh,Balogh,,
HU,12,12,HU-12,Papp,Papp,,
HU,13,13,HU-13,Lakatos,Lakatos,,
HU,14,14,HU-14,Takács,Takács,,
HU,15,15,HU-15,Juhász,Juhász,,
HU,16,16,HU-16,Mészáros,Mészáros,,
HU,17,17,HU-17,Oláh,Oláh,,
HU,18,18,HU-18,Simon,Simon,,
HU,19,19,HU-19,Rácz,Rácz,,
HU,20,20,HU-20,Fekete,Fekete,,
HU,21,21,HU-21,Szilágyi,Szilágyi,,
HU,22,22,HU-22,Török,Török,,
HU,23,23,HU-23,Fehér,Fehér,,
HU,24,24,HU-24,Balázs,Balázs,,
HU,25,25,HU-25,Gál,Gál,,
IS,1,1,IS-1,Blöndal,Blöndal,324,
IS,2,2,IS-2,Thorarensen,Thorarensen,293,
IS,3,3,IS-3,Hansen,Hansen,282,
IS,4,4,IS-4,Olsen,Olsen,224,
IS,5,5,IS-5,Andersen,Andersen,206,
IS,6,6,IS-6,Petersen,Petersen,206,
IS,7,7,IS-7,Möller,Möller,198,
IS,8,8,IS-8,Nielsen,Nielsen,180,
IS,9,9,IS-9,Waage,Waage,171,
IS,10,10,IS-10,Bergmann,Bergmann,158,
IS,11,11,IS-11,Briem,Briem,156,
IS,12,12,IS-12,Thorlacius,Thorlacius,155,
IS,13,13,IS-13,Jensen,Jensen,146,
IS,14,14,IS-14,Hjaltalín,Hjaltalín,137,
IS,15,15,IS-15,Scheving,Scheving,135,
IS,16,16,IS-16,Petersen,Petersen,126,
IS,17,17,IS-17,Kvaran,Kvaran,123,
IS,18,18,IS-18,Fjeldsted,Fjeldsted,123,
IS,19,19,IS-19,Norðdahl,Norðdahl,113,
IS,20,20,IS-20,Berndsen,Berndsen,105,
IE,1,1,IE-1,Ó Murchú,Murphy,,
IE,2,2,IE-2,Ó Ceallaigh,O'Kelly,,
IE,2,2,IE-2,,Kelly,,
IE,3,3,IE-3,Ó Súilleabháin,O'Sullivan,,
IE,3,3,IE-3,,Sullivan,,
IE,4,4,IE-4,Breathnach,Walsh,,
IE,5,5,IE-5,Mac Gabhann,Smith,,
IE,6,6,IE-6,Ó Briain,O'Brien,,
IE,7,7,IE-7,Ó Broin,O'Byrne,,
IE,7,7,IE-7,,Byrne,,
IE,8,8,IE-8,Ó Riain,O'Ryan,,
IE,8,8,IE-8,,Ryan,,
IE,9,9,IE-9,Ó Conchúir,O'Connor,,
IE,10,10,IE-10,Ó Néill,O'Neill,,
IE,11,11,IE-11,Ó Raghallaigh,O'Reilly,,
IE,11,11,IE-11,,Reilly,,
IE,12,12,IE-12,Ó Dubhghaill,Doyle,,
IE,13,13,IE-13,Mac Cárthaigh,McCarthy,,
IE,14,14,IE-14,Ó Gallchóir,O'Gallagher,,
IE,14,14,IE-14,,Gallagher,,
IE,15,15,IE-15,Ó Dochartaigh,O'Doherty,,
IE,15,15,IE-15,,Doherty,,
IE,16,16,IE-16,Ó Cinnéide,Kennedy,,
IE,17,17,IE-17,Ó Loingsigh,Lynch,,
IE,18,18,IE-18,Ó Muireadhaigh,Murray,,
IE,19,19,IE-19,Ó Cuinn,O'Quinn,,
IE,19,19,IE-19,,Quinn,,
IE,20,20,IE-20,Ó Mórdha,O'Moore,,
IE,20,20,IE-20,,Moore,,
IT,1,1,IT-1,Rossi,Rossi,60,
IT,2,2,IT-2,Russo,Russo,43,
IT,3,3,IT-3,Ferrari,Ferrari,34,
IT,4,4,IT-4,Esposito,Esposito,32,
IT,5,5,IT-5,Bianchi,Bianchi,25,
IT,6,6,IT-6,Romano,Romano,24,
IT,7,7,IT-7,Colombo,Colombo,23,
IT,8,8,IT-8,Bruno,Bruno,21,
IT,9,9,IT-9,Ricci,Ricci,20,
IT,10,10,IT-10,Greco,Greco,18,
IT,11,11,IT-11,Marino,Marino,18,
IT,12,12,IT-12,Gallo,Gallo,18,
IT,13,13,IT-13,De Luca,De Luca,17,
IT,14,14,IT-14,Conti,Conti,17,
IT,15,15,IT-15,Costa,Costa,17,
IT,16,16,IT-16,Mancini,Mancini,17,
IT,17,17,IT-17,Giordano,Giordano,17,
IT,18,18,IT-18,Rizzo,Rizzo,16,
IT,19,19,IT-19,Lombardi,Lombardi,15,
IT,20,20,IT-20,Barbieri,Barbieri,14,
IT,21,21,IT-21,Moretti,Moretti,14,
IT,22,22,IT-22,Fontana,Fontana,14,
IT,23,23,IT-23,Caruso,Caruso,14,
IT,24,24,IT-24,Mariani,Mariani,14,
IT,25,25,IT-25,Ferrara,Ferrara,13,
IT,26,26,IT-26,Santoro,Santoro,13,
IT,27,27,IT-27,Rinaldi,Rinaldi,13,
IT,28,28,IT-28,Leone,Leone,13,
IT,29,29,IT-29,D'Angelo,D'Angelo,13,
IT,30,30,IT-30,Longo,Longo,12,
IT,31,31,IT-31,Galli,Galli,12,
IT,32,32,IT-32,Martini,Martini,12,
IT,33,33,IT-33,Martinelli,Martinelli,12,
IT,34,34,IT-34,Serra,Serra,11,
IT,35,35,IT-35,Conte,Conte,11,
IT,36,36,IT-36,Vitale,Vitale,11,
IT,37,37,IT-37,De Santis,De Santis,11,
IT,38,38,IT-38,Marchetti,Marchetti,11,
IT,39,39,IT-39,Messina,Messina,11,
IT,40,40,IT-40,Gentile,Gentile,11,
IT,41,41,IT-41,Villa,Villa,11,
IT,42,42,IT-42,Marini,Marini,11,
IT,43,43,IT-43,Lombardo,Lombardo,11,
IT,44,44,IT-44,Coppola,Coppola,11,
IT,45,45,IT-45,Ferri,Ferri,11,
IT,46,46,IT-46,Parisi,Parisi,11,
IT,47,47,IT-47,De Angelis,De Angelis,11,
IT,48,48,IT-48,Bianco,Bianco,10,
IT,49,49,IT-49,Amato,Amato,10,
IT,50,50,IT-50,Fabbri,Fabbri,10,
IT,51,51,IT-51,Gatti,Gatti,10,
IT,52,52,IT-52,Sala,Sala,10,
IT,53,53,IT-53,Morelli,Morelli,10,
IT,54,54,IT-54,Grasso,Grasso,10,
IT,55,55,IT-55,Pellegrini,Pellegrini,10,
IT,56,56,IT-56,Ferraro,Ferraro,10,
IT,57,57,IT-57,Monti,Monti,10,
IT,58,58,IT-58,Palumbo,Palumbo,10,
IT,59,59,IT-59,Grassi,Grassi,10,
IT,60,60,IT-60,Testa,Testa,10,
IT,61,61,IT-61,Valentini,Valentini,9,
IT,62,62,IT-62,Carbone,Carbone,9,
IT,63,63,IT-63,Benedetti,Benedetti,9,
IT,64,64,IT-64,Silvestri,Silvestri,9,
IT,65,65,IT-65,Farina,Farina,9,
IT,66,66,IT-66,D'Amico,D'Amico,9,
IT,67,67,IT-67,Martino,Martino,9,
IT,68,68,IT-68,Bernardi,Bernardi,9,
IT,69,69,IT-69,Caputo,Caputo,9,
IT,70,70,IT-70,Mazza,Mazza,9,
IT,71,71,IT-71,Sanna,Sanna,9,
IT,72,72,IT-72,Fiore,Fiore,9,
IT,73,73,IT-73,De Rosa,De Rosa,9,
IT,74,74,IT-74,Pellegrino,Pellegrino,9,
IT,75,75,IT-75,Giuliani,Giuliani,9,
IT,76,76,IT-76,Rizzi,Rizzi,9,
IT,77,77,IT-77,Di Stefano,Di Stefano,9,
IT,78,78,IT-78,Cattaneo,Cattaneo,8,
IT,79,79,IT-79,Rossetti,Rossetti,8,
IT,80,80,IT-80,Orlando,Orlando,8,
IT,81,81,IT-81,Basile,Basile,8,
IT,82,82,IT-82,Neri,Neri,8,
IT,83,83,IT-83,Barone,Barone,8,
IT,84,84,IT-84,Palmieri,Palmieri,8,
IT,85,85,IT-85,Riva,Riva,8,
IT,86,86,IT-86,Romeo,Romeo,8,
IT,87,87,IT-87,Franco,Franco,8,
IT,88,88,IT-88,Sorrentino,Sorrentino,8,
IT,89,89,IT-89,Pagano,Pagano,8,
IT,90,90,IT-90,D'Agostino,D'Agostino,8,
IT,91,91,IT-91,Piras,Piras,8,
IT,92,92,IT-92,Ruggiero,Ruggiero,8,
IT,93,93,IT-93,Montanari,Montanari,8,
IT,94,94,IT-94,Battaglia,Battaglia,8,
IT,95,95,IT-95,Bellini,Bellini,8,
IT,96,96,IT-96,Castelli,Castelli,8,
IT,97,97,IT-97,Guerra,Guerra,8,
IT,98,98,IT-98,Poli,Poli,8,
IT,99,99,IT-99,Valente,Valente,7,
IT,100,100,IT-100,Ferretti,Ferretti,7,
XK,1,1,XK-1,Krasniqi,Krasniqi,58199,
XK,2,2,XK-2,Gashi,Gashi,57396,
XK,3,3,XK-3,Berisha,Berisha,43727,
XK,4,4,XK-4,Morina,Morina,27222,
XK,5,5,XK-5,Shala,Shala,25585,
XK,6,6,XK-6,Bytyqi,Bytyqi,18840,
XK,7,7,XK-7,Hasani,Hasani,13187,
XK,8,8,XK-8,Kastrati,Kastrati,13015,
XK,9,9,XK-9,Kryeziu,Kryeziu,12882,
XK,10,10,XK-10,Hoti,Hoti,12709,
XK,11,11,XK-11,Fatime,Fatime,8626,
XK,12,12,XK-12,Bajram,Bajram,6324,
XK,13,13,XK-13,Emine,Emine,5622,
XK,14,14,XK-14,Bekim,Bekim,5470,
XK,15,15,XK-15,Afërdita,Afërdita,5226,
XK,16,16,XK-16,Valon,Valon,5207,
XK,17,17,XK-17,Egzon,Egzon,5180,
XK,18,18,XK-18,Arben,Arben,5114,
XK,19,19,XK-19,Ramadan,Ramadan,5110,
XK,20,20,XK-20,Muhamet,Muhamet,5047,
LV,1,1,LV-1,Bērziņš,Bērziņš,,
LV,2,2,LV-2,Kalniņš,Kalniņš,,
LV,3,3,LV-3,Ozoliņš,Ozoliņš,,
LV,4,4,LV-4,Jansons,Jansons,,
LV,5,5,LV-5,Ozols,Ozols,,
LV,6,6,LV-6,Liepiņš,Liepiņš,,
LV,7,7,LV-7,Krūmiņš,Krūmiņš,,
LV,8,8,LV-8,Balodis,Balodis,,
LV,9,9,LV-9,Eglītis,Eglītis,,
LV,10,10,LV-10,Zariņš,Zariņš,,
LV,11,11,LV-11,Pētersons,Pētersons,,
LV,12,12,LV-12,Vītols,Vītols,,
LV,13,13,LV-13,Kļaviņš,Kļaviņš,,
LV,14,14,LV-14,Kārkliņš,Kārkliņš,,
LV,15,15,LV-15,Vanags,Vanags,,
LT,1,1,LT-1,Kazlauskas,Kazlauskas,,
LT,1,1,LT-1,Kazlauskienė,Kazlauskienė,,
LT,2,2,LT-2,Jankauskas,Jankauskas,,
LT,2,2,LT-2,Jankauskienė,Jankauskienė,,
LT,3,3,LT-3,Petrauskas,Petrauskas,,
LT,3,3,LT-3,Petrauskienė,Petrauskienė,,
LT,4,4,LT-4,Stankevičius,Stankevičius,,
LT,4,4,LT-4,Stankevičienė,Stankevičienė,,
LT,5,5,LT-5,Vasiliauskas,Vasiliauskas,,
LT,5,5,LT-5,Vasiliauskienė,Vasiliauskienė,,
LT,6,6,LT-6,Butkus,Butkus,,
LT,6,6,LT-6,Butkienė,Butkienė,,
LT,7,7,LT-7,Žukauskas,Žukauskas,,
LT,7,7,LT-7,Žukauskienė,Žukauskienė,,
LT,8,8,LT-8,Paulauskas,Paulauskas,,
LT,8,8,LT-8,Paulauskienė,Paulauskienė,,
LT,9,9,LT-9,Urbonas,Urbonas,,
LT,9,9,LT-9,Urbonienė,Urbonienė,,
LT,10,10,LT-10,Kavaliauskas,Kavaliauskas,,
LT,10,10,LT-10,Kavaliauskienė,Kavaliauskienė,,
LU,1,1,LU-1,Schmit,Schmit,1929,
LU,2,2,LU-2,Muller,Muller,1473,
LU,3,3,LU-3,Weber,Weber,1380,
LU,4,4,LU-4,Hoffmann,Hoffmann,1335,
LU,5,5,LU-5,Wagner,Wagner,1300,
LU,6,6,LU-6,Thill,Thill,1027,
LU,7,7,LU-7,Schmitz,Schmitz,939,
LU,8,8,LU-8,Schroeder,Schroeder,793,
LU,9,9,LU-9,Reuter,Reuter,712,
LU,10,10,LU-10,Klein,Klein,706,
LU,11,11,LU-11,Becker,Becker,674,
LU,12,12,LU-12,Kieffer,Kieffer,660,
LU,13,13,LU-13,Kremer,Kremer,650,
LU,14,14,LU-14,Faber,Faber,610,
LU,15,15,LU-15,Meyer,Meyer,556,
LU,16,16,LU-16,Schneider,Schneider,550,
LU,17,17,LU-17,Weiss,Weiss,543,
LU,18,18,LU-18,Schiltz,Schiltz,538,
LU,19,19,LU-19,Simon,Simon,537,
LU,20,20,LU-20,Welter,Welter,533,
LU,21,21,LU-21,Hansen,Hansen,504,
LU,22,22,LU-22,Majerus,Majerus,496,
LU,23,23,LU-23,Ries,Ries,467,
LU,24,24,LU-24,Meyers,Meyers,459,
LU,25,25,LU-25,Kayser,Kayser,451,
LU,26,26,LU-26,Steffen,Steffen,441,
LU,27,27,LU-27,Krier,Krier,438,
LU,28,28,LU-28,Braun,Braun,421,
LU,29,29,LU-29,Wagener,Wagener,411,
LU,30,30,LU-30,Diederich,Diederich,405,
MT,1,1,MT-1,Borg,Borg,13610,0.0330
MT,2,2,MT-2,Camilleri,Camilleri,13090,0.0310
MT,3,3,MT-3,Vella,Vella,12192,0.0290
MT,4,4,MT-4,Farrugia,Farrugia,11953,0.0290
MT,5,5,MT-5,Zammit,Zammit,9769,0.0230
MT,6,6,MT-6,Galea,Galea,8767,0.0210
MT,7,7,MT-7,Micallef,Micallef,8677,0.0210
MT,8,8,MT-8,Grech,Grech,8178,0.0200
MT,9,9,MT-9,Attard,Attard,7680,0.0180
MT,10,10,MT-10,Spiteri,Spiteri,7316,0.0180
MD,1,1,MD-1,Rusu,Rusu,66781,
MD,2,2,MD-2,Ceban,Ceban,60694,
MD,3,3,MD-3,Ciobanu,Ciobanu,49784,
MD,4,4,MD-4,Țurcan,Țurcan,49253,
MD,5,5,MD-5,Cebotari,Cebotari,44845,
MD,6,6,MD-6,Sîrbu,Sîrbu,41095,
MD,7,7,MD-7,Lungu,Lungu,40861,
MD,8,8,MD-8,Munteanu,Munteanu,40321,
MD,9,9,MD-9,Rotari,Rotari,39181,
MD,10,10,MD-10,Popa,Popa,37476,
MD,11,11,MD-11,Ursu,Ursu,33222,
MD,12,12,MD-12,Guțu,Guțu,33155,
MD,13,13,MD-13,Roșca,Roșca,32462,
MD,14,14,MD-14,Melnic,Melnic,30832,
MD,15,15,MD-15,Cojocari,Cojocari,30525,
ME,1,1,ME-1,Popović,Popović,,
ME,2,2,ME-2,Marković,Marković,,
ME,3,3,ME-3,Vujović,Vujović,,
ME,4,4,ME-4,Radović,Radović,,
ME,5,5,ME-5,Ivanović,Ivanović,,
ME,6,6,ME-6,Radulović,Radulović,,
ME,7,7,ME-7,Jovanović,Jovanović,,
ME,8,8,ME-8,Perović,Perović,,
ME,9,9,ME-9,Vuković,Vuković,,
ME,10,10,ME-10,Kovačević,Kovačević,,
NL,1,1,NL-1,De Jong,De Jong,86534,0.0053
NL,2,2,NL-2,Jansen,Jansen,75699,0.0046
NL,3,3,NL-3,De Vries,De Vries,73157,0.0045
NL,4,4,NL-4,Van den Berg,Van den Berg,60130,0.0037
NL,5,5,NL-5,Van Dijk,Van Dijk,57944,0.0035
NL,5,5,NL-5,Van Dyk,Van Dyk,57944,0.0035
NL,6,6,NL-6,Bakker,Bakker,56864,0.0035
NL,7,7,NL-7,Janssen,Janssen,55394,0.0034
NL,8,8,NL-8,Visser,Visser,50929,0.0031
NL,9,9,NL-9,Smit,Smit,43493,0.0027
NL,10,10,NL-10,Meijer,Meijer,41497,0.0025
NL,10,10,NL-10,Meyer,Meyer,41497,0.0025
NL,11,11,NL-11,De Boer,De Boer,39576,0.0024
NL,12,12,NL-12,Mulder,Mulder,37250,0.0023
NL,13,13,NL-13,De Groot,De Groot,37221,0.0023
NL,14,14,NL-14,Bos,Bos,36478,0.0022
NL,15,15,NL-15,Vos,Vos,31154,0.0019
NL,16,16,NL-16,Peters,Peters,30864,0.0019
NL,17,17,NL-17,Hendriks,Hendriks,30199,0.0018
NL,18,18,NL-18,Van Leeuwen,Van Leeuwen,28774,0.0018
NL,19,19,NL-19,Dekker,Dekker,28682,0.0017
NL,20,20,NL-20,Brouwer,Brouwer,26224,0.0016
NL,21,21,NL-21,De Wit,De Wit,24904,0.0015
NL,22,22,NL-22,Dijkstra,Dijkstra,24175,0.0015
NL,23,23,NL-23,Smits,Smits,23816,0.0015
NL,24,24,NL-24,De Graaf,De Graaf,21699,0.0013
NL,25,25,NL-25,Van der Meer,Van der Meer,21354,0.0013
MK,1,1,MK-1,Andov,Andov,,
MK,2,2,MK-2,Angelov,Angelov,,
MK,3,3,MK-3,Bogdanov,Bogdanov,,
MK,4,4,MK-4,Bozinov,Bozinov,,
MK,5,5,MK-5,Brankov,Brankov,,
MK,6,6,MK-6,Damcevski,Damcevski,,
MK,7,7,MK-7,Davidov,Davidov,,
MK,8,8,MK-8,Dimitrov,Dimitrov,,
MK,9,9,MK-9,Donev,Donev,,
MK,10,10,MK-10,Filipov,Filipov,,
MK,11,11,MK-11,Georgiev,Georgiev,,
MK,12,12,MK-12,Ivanov,Ivanov,,
MK,13,13,MK-13,Ivanovski,Ivanovski,,
MK,14,14,MK-14,Janev,Janev,,
MK,15,15,MK-15,Kitanovski,Kitanovski,,
MK,16,16,MK-16,Koloski,Koloski,,
MK,17,17,MK-17,Kostovski,Kostovski,,
MK,18,18,MK-18,Kostov,Kostov,,
MK,19,19,MK-19,Manasievski,Manasievski,,
MK,20,20,MK-20,Markov,Markov,,
MK,21,21,MK-21,Markovski,Markovski,,
MK,22,22,MK-22,Markoski,Markoski,,
MK,23,23,MK-23,Matovski,Matovski,,
MK,24,24,MK-24,Mladenovski,Mladenovski,,
MK,25,25,MK-25,Nikolovski,Nikolovski,,
MK,26,26,MK-26,Pavlovski,Pavlovski,,
MK,27,27,MK-27,Penov,Penov,,
MK,28,28,MK-28,Petkov,Petkov,,
MK,29,29,MK-29,Petrevski,Petrevski,,
MK,30,30,MK-30,Petrovski,Petrovski,,
MK,31,31,MK-31,Popoff,Popoff,,
MK,32,32,MK-32,Popovski,Popovski,,
MK,33,33,MK-33,Ristevski,Ristevski,,
MK,34,34,MK-34,Stojanov,Stojanov,,
MK,35,35,MK-35,Trajanoski,Trajanoski,,
MK,36,36,MK-36,Trajanovski,Trajanovski,,
MK,37,37,MK-37,Trajcevski,Trajcevski,,
MK,38,38,MK-38,Trajkovski,Trajkovski,,
NO,1,1,NO-1,Hansen,Hansen,53011,
NO,2,2,NO-2,Johansen,Johansen,50088,
NO,3,3,NO-3,Olsen,Olsen,49303,
NO,4,4,NO-4,Larsen,Larsen,38,
NO,5,5,NO-5,Andersen,Andersen,37206,
NO,6,6,NO-6,Pedersen,Pedersen,35402,
NO,7,7,NO-7,Nilsen,Nilsen,34941,
NO,8,8,NO-8,Kristiansen,Kristiansen,23595,
NO,9,9,NO-9,Jensen,Jensen,23079,
NO,10,10,NO-10,Karlsen,Karlsen,21330,
NO,11,11,NO-11,Johnsen,Johnsen,20755,
NO,12,12,NO-12,Pettersen,Pettersen,20226,
NO,13,13,NO-13,Eriksen,Eriksen,19241,
NO,14,14,NO-14,Berg,Berg,18133,
NO,15,15,NO-15,Haugen,Haugen,14392,
NO,16,16,NO-16,Hagen,Hagen,14126,
NO,17,17,NO-17,Johannessen,Johannessen,13387,
NO,18,18,NO-18,Andreassen,Andreassen,12139,
NO,19,19,NO-19,Jacobsen,Jacobsen,11925,
NO,20,20,NO-20,Dahl,Dahl,11540,
NO,21,21,NO-21,Jørgensen,Jørgensen,11481,
NO,22,22,NO-22,Halvorsen,Halvorsen,11477,
NO,23,23,NO-23,Henriksen,Henriksen,11364,
NO,24,24,NO-24,Lund,Lund,11282,
PL,1,1,PL-1,Nowak,Nowak,207348,
PL,2,2,PL-2,Kowalski,Kowalski,140471,
PL,3,3,PL-3,Wiśniewski,Wiśniewski,111174,
PL,4,4,PL-4,Wójcik,Wójcik,100064,
PL,5,5,PL-5,Kowalczyk,Kowalczyk,98739,
PL,6,6,PL-6,Kamiński,Kamiński,95816,
PL,7,7,PL-7,Lewandowski,Lewandowski,93404,
PL,8,8,PL-8,Zieliński,Zieliński,91522,
PL,9,9,PL-9,Szymański,Szymański,89698,
PL,10,10,PL-10,Woźniak,Woźniak,89015,
PL,11,11,PL-11,Dąbrowski,Dąbrowski,87304,
PL,12,12,PL-12,Kozłowski,Kozłowski,76657,
PL,13,13,PL-13,Jankowski,Jankowski,69280,
PL,14,14,PL-14,Mazur,Mazur,68090,
PL,15,15,PL-15,Kwiatkowski,Kwiatkowski,66917,
PL,16,16,PL-16,Wojciechowski,Wojciechowski,66879,
PL,17,17,PL-17,Krawczyk,Krawczyk,64543,
PL,18,18,PL-18,Kaczmarek,Kaczmarek,62399,
PL,19,19,PL-19,Piotrowski,Piotrowski,61844,
PL,20,20,PL-20,Grabowski,Grabowski,59052,
PT,1,1,PT-1,Silva,Silva,975152,0.0944
PT,2,2,PT-2,Santos,Santos,615668,0.0596
PT,3,3,PT-3,Ferreira,Ferreira,542325,0.0525
PT,4,4,PT-4,Pereira,Pereira,504104,0.0488
